what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1518121829869
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1518121829872
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1518121829875
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1518121829876
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1518121829876
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1518121829878
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1518121829879
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1518121829880
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1518121829881
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1518121829883
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1518121829884
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1518121829886
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1518121829889
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1518121829891
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1518121829894
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1518121829897
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1518121829898
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1518121829898
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1518121829899
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1518121829903
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1518121829904
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1518121829905
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1518121829906
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1518121829908
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1518121829909
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1518121829913
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1518121829915
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1518121829915
os,sysinfo,,,"win32",1518121829917
arch,sysinfo,,,"x86",1518121829917
ws,sysinfo,,,"win32",1518121829917
locale,sysinfo,,,"en_GB",1518121829917
processors,sysinfo,,,"4",1518121829917
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1518121829917
java.runtime.version,sysinfo,,,"1.6.0_02-b06",1518121829917
java.specification.name,sysinfo,,,"Java Platform API Specification",1518121829917
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1518121829917
java.specification.version,sysinfo,,,"1.6",1518121829917
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1518121829917
java.version,sysinfo,,,"1.6.0_02",1518121829917
java.vm.info,sysinfo,,,"mixed mode",1518121829917
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1518121829917
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1518121829917
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1518121829917
java.vm.specification.version,sysinfo,,,"1.0",1518121829917
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1518121829917
java.vm.version,sysinfo,,,"1.6.0_02-b06",1518121829917
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1518121832281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1518121832324
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1518121832325
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1518121833613
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1518121834848
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1518121863674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1518121866938
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1518122015678
