what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1516457258886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1516457261633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1516457277441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1516457280006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1516457281347
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1516457299687
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1516457299732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1516457300244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1516457306202
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1516457310277
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1516457310341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1516457310962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1516457312945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1516457330620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1516457330781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1516457342229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1516457342934
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1516457343451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1516457344148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1516457344714
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1516457346476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1516457347075
